label,text
10,Vacon s cash flow from operations grew to EUR  mn from EUR  mn a year ago 
7,Vacon will supply drives to Ruselprom in the power range from  kW up to  MW 
10,We also strengthen our existing partnership with Cybercom   says Teleste CTO Esko Myllyla 
10,Via the Satlan acquisition  Teleste plans to further expand its market presence as a video services partner for cable operators  broadcasters and IPTV service providers 
10,With the acquisition  the company will expand its offering to North  Central and South America  it said 
10,With the extension of the new contract for a further eight engines  the plant will now produce over  MW  it said 
10,YIT says the acquisition is a part of its strategy for expansion in Central and Eastern European markets 
10, BasWare s product sales grew strongly in the financial period  by  percent 
10, The second quarter of  was the firstquarter with growth in net sales since the third quarter of   said Magnus Rosen  Ramirent CEO 
10, The transaction strengthens our position  in design and branded goods   said Fiskars president and CEO Heikki Allonen  pointing out that the two groups have relatively few overlapping operations 
10, February   Finnish textile and clothing company Marimekko Oyj HEL  MMOV said today its preliminary operating profit grew to EUR  m in  from EUR  m in  
7,Finnish Componenta has published its new longterm strategy for the period  with the aim of growing together with its customers 
10,Finnish Larox has signed a contract with the Talvivaara Project for the delivery of filters to the Talvivaara nickel mine in Sotkamo  in Finland 
10,Affecto expects its net sales for the whole  to increase from the  level when they reached EUR  million 
10,Cash flow from operations rose to EUR  mn from EUR  mn in  
10,Commission income rose by   to EUR  mn from EUR  mn in  
10,Componenta s objective with this agreement is to increase business on its existing production lines 
10,Earnings per share for JanuaryJune  were EUR   an increase of   yearonyear EUR  
10,Earnings per share EPS rose to EUR  from EUR  
10,Elisa said mobile subscriptions grew  percent during   mainly because of customers adopting socalled third generation mobile technology 
10,EPS for the quarter came in at  eur  up from  eur a year ago and ahead of forecast of  eur 
10,EPS grew to  eur from  eur 
10,Exports grew  percent to  million liters 
10,Finnish investment group Panostaja Oyj said its net profit went up to  mln euro   mln in fiscal   ended October     from  mln euro   mln in the same period of fiscal  
10,Finnish metal components supplier Componenta Oyj said its net profit went up to  mln euro   mln in  from  mln euro   mln in  
10,Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki  OKMV reported on Thursday  October an operating profit of EUR  m for JanuarySeptember   up from EUR  m in the corresponding period in  
10,Fiskars Brands report net sales of EUR  mn  up from EUR  mn 
10,GeoSentric Oyj s GeoSolutions Business Unit GyPSii  the mobile digital lifestyle application and geomobility social networking platform  has signed an agreement with Nanjing MyNet to make the GyPSii mobile social networking platform available to customers of China Mobile 
10,HELSINKI AFX  Outokumpu Technology said it has signed a  mln eur agreement with Mongolia s Erdenet Mining Corporation for the engineering of the first HydroCopper plant to be built at the Erdenet mine site 
10,However  the proportion of the paid standing orders grew in  
10,In addition to the demand in Finland  the export of lining stone products also increased 
10,In JanuarySeptember   the group s net sales from continuing operations rose to EUR  mn from EUR  mn in the corresponding period in  
10,In JulySeptember   YIT s net sales increased to EUR  mn  compared to EUR  mn in the corresponding period in  
10,In the reporting period  net sales rose by   yearonyear to EUR  m  due to the business acquisitions realized during the first half of   the effect of which was EUR  m in the review period 
10,In the reporting period  the company s operating profit grew by   to EUR  million 
10,Last year s net sales rose to EUR  million from EUR  million 
10,Last year the company raised its turnover to approximately  million litas EUR  mln  from  million litas in  
10,ADP News  Nov     Finnish AC drives manufacturer Vacon Oyj OMX  VACV said today that it had set up new representative offices in Romania and Ukraine to serve the growing markets in eastern and southeastern Europe 
10,Marimekko Group s fullyear net sales are estimated to increase by about   
10,Net sales surged by   to EUR  million 
10,Net sales went up by   yearonyear to EUR  million  affected by the business acquisitions  realized during the previous financial period  the effect of which was EUR  million on the review period 
10,Nevertheless  its market share rose to  percent from  percent a year earlier 
10,Nokia  the world s largest mobile phone manufacturer  and China Postel  China s largest mobile phone distributor  have a longstanding partnership that continues to grow stronger over time 
10,OctoberDecember sales were  mln eur  or a  pct increase year on year 
10,Olvi  which controls a  percent stake in Ragutis through A Le Coq  said in its annual report published earlier this year that the Lithuanian brewery s sales reached  million euros last year  a rise of  percent from  million euros in  
10,Olvi expects sales and market share to increase in the first quarter of  
7,Olvi s target is to strengthen its market share in soft drinks  mineral waters  ciders  long drinks  and energy drinks 
10,Operating profit increased to EUR  mn from EUR  mn in the corresponding period in  
10,Operating profit of the Asian plants grew markedly 
10,Operating profit totaled EUR mn  up from EUR mn in  
10,Operating profit totalled EUR  mn  up from EUR  mn yearonyear 
10,Production capacity will increase from   to   tonnes per year and the raw material will continue to be recycled paper and board 
10,Profit for the period increased from EUR  mn to EUR  mn 
10,Profit per share was EUR   up from EUR  
10,Return on capital employed rose by  percentage points to   
10,Revenue from July to September grew  percent to EURO  billion  the Finnish company said Thursday 
10,Revenue grew  percent to euro  million US  million from euro million 
10,Ruukki s order book at the end of  was   up yearonyear and   up quarteronquarter 
10,Ruukki signed the contract with Norwegian company Veidekke Entreprenor AS 
10,Sales in Finland rose by   and international growth was   
10,Sales of security and system packaging increased slightly 
10,Stora Enso s thirdquarter pretax profit doubled to EUR mn 
